golId,game,event1,event2,event3,event4,event5,event6,event7,event8,event9,event10,event11,event12,event13,event14,event15,event16,event17,event18,event19,event20,event21,event22,event23,event24,event25,event26,event27,event28,event29,event30,event31,event32,event33,event34,event35,event36,event37,event38,event39,event40,event41,event42,event43,event44,event45,blueTopGP,blueTopWR,blueTopKDA,blueJungleGP,blueJungleWR,blueJungleKDA,blueMidGP,blueMidWR,blueMidKDA,blueADCGP,blueADCWR,blueADCKDA,blueSupportGP,blueSupportWR,blueSupportKDA,redTopGP,redTopWR,redTopKDA,redJungleGP,redJungleWR,redJungleKDA,redMidGP,redMidWR,redMidKDA,redAdcGP,redAdcWR,redAdcKDA,redSupportGP,redSupportWR,redSupportKDA,result
40371,ESPORTSTMNT02_2810186,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_top,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: dragon,RED: first_tower_mid,RED: second_tower_bot,BLUE: baron,BLUE: dragon,RED: third_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_top,RED: dragon,BLUE: third_tower_mid,BLUE: dragon,BLUE: baron,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,4,0.5,6.43,1,0.0,1.5,1,0.0,12,1,0.0,1.75,0,0,0,1,1.0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,1
40372,ESPORTSTMNT02_2810259,RED: dragon,BLUE: herald,BLUE: first_blood,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: baron,RED: second_tower_bot,BLUE: second_tower_mid,RED: third_tower_bot,BLUE: second_tower_top,RED: first_tower_mid,RED: dragon,BLUE: baron,RED: second_tower_mid,RED: inhibitor_bot,RED: dragon,BLUE: third_tower_mid,RED: baron,BLUE: inhibitor_mid,RED: second_tower_top,RED: third_tower_top,BLUE: elder_dragon,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,RED: baron,RED: inhibitor_bot,RED: elder_dragon,RED: inhibitor_top,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,1,1.0,0.5,0,0,0,1,0.0,2.0,0,0,0,1,1.0,0.5,5,0.8,8.75,0,0,0,2,0.0,2.86,1,0.0,1.0,1,0.0,6.33,0
40373,ESPORTSTMNT02_2810341,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: herald,RED: first_tower_bot,RED: second_tower_top,BLUE: dragon,RED: first_tower_mid,BLUE: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,RED: second_tower_bot,BLUE: first_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,BLUE: second_tower_mid,RED: nexus_tower,BLUE: third_tower_mid,RED: inhibitor_mid,BLUE: inhibitor_mid,BLUE: dragon,RED: baron,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,0.62,4.43,4,0.5,3.67,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,3.0,0
40374,ESPORTSTMNT02_2810705,BLUE: dragon,BLUE: first_blood,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: herald,RED: first_tower_mid,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,RED: dragon,BLUE: first_tower_mid,RED: baron,RED: second_tower_bot,RED: second_tower_top,BLUE: second_tower_top,BLUE: elder_dragon,BLUE: baron,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: second_tower_bot,BLUE: third_tower_bot,RED: third_tower_top,BLUE: inhibitor_bot,RED: inhibitor_top,BLUE: nexus_tower,RED: second_tower_mid,BLUE: elder_dragon,BLUE: nexus,,,,,,,,,,,1,1.0,10.0,0,0,0,0,0,0,0,0,0,2,0.5,2.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40964,ESPORTSTMNT06_2460710,RED: first_blood,BLUE: dragon,RED: herald,RED: first_tower_mid,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: first_tower_mid,RED: second_tower_bot,BLUE: baron,BLUE: first_tower_bot,BLUE: second_tower_mid,BLUE: second_tower_bot,RED: elder_dragon,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: baron,RED: third_tower_bot,RED: second_tower_top,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,3,0.33,2.0,2,1.0,35.0,0,0,0,1,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,1,1.0,1.0,0
40965,ESPORTSTMNT06_2470769,BLUE: first_blood,BLUE: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: baron,BLUE: first_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,RED: first_tower_mid,RED: dragon,BLUE: second_tower_top,BLUE: baron,RED: first_tower_top,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: dragon,BLUE: inhibitor_bot,BLUE: baron,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,7,0.29,3.53,8,0.25,4.52,1,0.0,4.67,0,0,0,4,0.25,3.5,1,0.0,0.5,2,0.5,2.5,0,0,0,5,0.2,5.14,1,1.0,2.86,1
40966,ESPORTSTMNT06_2470772,BLUE: dragon,RED: first_blood,BLUE: herald,BLUE: first_tower_mid,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: inhibitor_bot,BLUE: dragon,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,3,0.0,6.4,1,0.0,9,1,0.0,5.5,5,0.0,4.25,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5,6.89,1,1.0,8.0,1
40967,ESPORTSTMNT06_2470775,RED: first_blood,BLUE: herald,RED: dragon,BLUE: first_tower_top,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: first_tower_top,BLUE: first_tower_mid,BLUE: baron,BLUE: dragon,BLUE: second_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.67,2.57,0,0,0,0,0,0,4,0.75,3.43,6,0.5,1.93,7,0.14,2.72,4,0.75,2.0,2,0.5,4.0,0,0,0,1,1.0,1.0,1
40968,ESPORTSTMNT06_2470784,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,BLUE: dragon,BLUE: first_tower_bot,RED: herald,RED: first_tower_mid,RED: first_tower_top,BLUE: first_tower_mid,RED: dragon,BLUE: second_tower_mid,RED: baron,BLUE: dragon,RED: second_tower_top,BLUE: second_tower_bot,RED: first_tower_bot,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,BLUE: first_tower_top,RED: second_tower_mid,RED: dragon,RED: baron,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,0,0,0,4,0.25,7.33,1,1.0,3.5,1,0.0,2.5,0,0,0,3,0.67,1.9,0,0,0,5,0.4,4.56,2,1.0,4.83,0,0,0,0
40969,ESPORTSTMNT06_2460758,BLUE: dragon,BLUE: first_blood,BLUE: herald,BLUE: dragon,BLUE: first_tower_bot,BLUE: second_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: baron,RED: dragon,RED: first_tower_bot,BLUE: second_tower_top,RED: second_tower_bot,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,8,0.5,2.54,3,0.67,2.93,5,0.4,3.0,1,1.0,1.0,1,1.0,2.5,0,0,0,5,0.6,3.43,8,0.5,4.7,0,0,0,1,1.0,2.86,1
40970,ESPORTSTMNT06_2460766,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: dragon,BLUE: first_tower_top,BLUE: dragon,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,9,0.67,3.04,3,0.0,4.43,1,1.0,7.0,1,1.0,16,3,0.33,11.67,0,0,0,3,0.33,0.54,2,0.0,4.75,0,0,0,0,0,0,1
40971,ESPORTSTMNT06_2460771,BLUE: dragon,BLUE: first_blood,RED: herald,RED: dragon,BLUE: dragon,RED: first_tower_mid,RED: herald,RED: first_tower_bot,RED: dragon,RED: first_tower_top,RED: baron,RED: second_tower_mid,BLUE: first_tower_top,RED: second_tower_bot,RED: dragon,RED: second_tower_top,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,6,0.67,5.4,0,0,0,1,0.0,5.33,1,0.0,18.0,0,0,0,2,0.0,4.75,7,0.71,2.7,0,0,0,3,0.0,5.0,1,1.0,1.0,0
40972,ESPORTSTMNT06_2460775,RED: dragon,RED: first_blood,RED: herald,RED: dragon,RED: dragon,RED: first_tower_mid,BLUE: herald,RED: dragon,RED: first_tower_top,BLUE: first_tower_mid,RED: first_tower_bot,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: second_tower_top,RED: third_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.0,3.67,2,0.5,22.0,3,0.67,4.42,8,0.62,3.04,0,0,0,1,0.0,3.67,3,0.0,11.25,5,0.0,4.25,0,0,0,0
40973,ESPORTSTMNT06_2460780,BLUE: first_blood,RED: dragon,RED: herald,BLUE: dragon,BLUE: dragon,BLUE: first_tower_bot,RED: herald,BLUE: first_tower_mid,RED: first_tower_bot,BLUE: first_tower_top,BLUE: dragon,RED: baron,RED: first_tower_mid,BLUE: second_tower_top,RED: second_tower_bot,RED: dragon,RED: second_tower_mid,RED: baron,BLUE: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,7,0.29,3.53,0,0,0,1,0.0,5.33,1,1.0,3.5,1,1.0,12.0,0,0,0,9,0.11,1.86,0,0,0,7,0.43,5.92,1,1.0,19.0,0
40587,ESPORTSTMNT05_2750460,BLUE: first_blood,RED: herald,RED: dragon,RED: dragon,BLUE: first_tower_bot,BLUE: first_tower_top,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: baron,RED: dragon,BLUE: second_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0.0,5.17,0,0,0,2,0.0,10.5,0,0,0,0,0,0,3,0.67,2.91,0,0,0,0,0,0,5,0.4,2.45,1
40588,ESPORTSTMNT05_2750468,RED: first_blood,BLUE: herald,RED: dragon,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_top,BLUE: first_tower_mid,BLUE: dragon,BLUE: second_tower_mid,RED: first_tower_mid,RED: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: dragon,BLUE: baron,RED: dragon,RED: elder_dragon,RED: baron,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: elder_dragon,BLUE: baron,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,2,1.0,5.5,1,0.0,2.5,1,1.0,8.0,4,0.75,10.25,3,0.67,1.89,0,0,0,0,0,0,0,0,0,12,0.17,2.57,2,0.5,2.1,0
40589,ESPORTSTMNT05_2750491,BLUE: first_blood,RED: herald,BLUE: dragon,RED: dragon,RED: herald,BLUE: first_tower_bot,RED: first_tower_mid,RED: second_tower_mid,RED: first_tower_bot,BLUE: first_tower_top,RED: dragon,RED: baron,RED: first_tower_top,RED: second_tower_top,RED: third_tower_mid,BLUE: second_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: inhibitor_mid,RED: dragon,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,0,0,0,2,0.5,6.0,0,0,0,1,1.0,1.25,6,0.67,2.2,4,0.25,5.5,3,0.67,8.0,5,0.2,5.75,4,0.5,11.6,8,0.12,5.26,0
40079,ESPORTSTMNT04_2290375,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_bot,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: second_tower_top,RED: first_tower_top,BLUE: baron,RED: dragon,BLUE: first_tower_mid,BLUE: second_tower_bot,BLUE: second_tower_mid,RED: first_tower_mid,RED: second_tower_mid,BLUE: dragon,RED: baron,RED: second_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,BLUE: dragon,BLUE: third_tower_top,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: inhibitor_top,BLUE: nexus,,,,,,,,,,,,,,2,0.5,9.5,6,0.5,6.92,0,0,0,3,0.33,7.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.75,4.22,1
40080,ESPORTSTMNT04_2290397,BLUE: first_blood,RED: herald,RED: dragon,RED: first_tower_bot,BLUE: first_tower_bot,RED: first_tower_top,RED: first_tower_mid,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,RED: dragon,BLUE: second_tower_bot,RED: baron,RED: dragon,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,BLUE: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,7,0.57,2.65,2,1.0,3.56,2,0.5,12.5,0,0,0,0,0,0,4,0.75,3.0,0,0,0,2,0.5,3.33,0,0,0,3,1.0,0.81,0
40082,ESPORTSTMNT04_2290410,BLUE: dragon,BLUE: herald,RED: first_blood,BLUE: dragon,BLUE: first_tower_bot,RED: first_tower_top,BLUE: first_tower_mid,RED: second_tower_top,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: first_tower_bot,RED: baron,RED: dragon,RED: second_tower_bot,RED: second_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0.5,4.67,4,0.5,3.18,0,0,0,1,0.0,1.25,3,0.67,7.4,0,0,0,2,0.5,2.83,0
40083,ESPORTSTMNT04_2290411,RED: first_blood,RED: dragon,RED: herald,RED: first_tower_top,BLUE: dragon,RED: herald,BLUE: dragon,RED: first_tower_mid,RED: second_tower_mid,RED: second_tower_top,RED: dragon,RED: baron,RED: first_tower_bot,RED: second_tower_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.0,2.73,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5,0,0,0,0,0,0,1,1.0,17.0,6,0.17,5.0,0
40084,ESPORTSTMNT04_2290425,RED: dragon,RED: herald,RED: first_blood,RED: dragon,BLUE: herald,RED: dragon,RED: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,RED: second_tower_bot,BLUE: first_tower_top,RED: dragon,RED: baron,BLUE: first_tower_bot,RED: second_tower_top,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_top,RED: elder_dragon,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,0.6,4.0,4,0.75,4.22,4,0.25,2.2,1,0.0,3.0,10,0.4,4.73,0,0,0,3,0.33,3.0,0
40085,ESPORTSTMNT04_2290434,RED: herald,BLUE: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_mid,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_mid,BLUE: second_tower_top,RED: first_tower_bot,RED: first_tower_top,BLUE: second_tower_mid,BLUE: dragon,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,3.0,0,0,0,7,0.86,4.1,0,0,0,1,0.0,1.25,2,1.0,1.44,0,0,0,2,0.5,2.0,0,0,0,0,0,0,1
40086,ESPORTSTMNT04_2290438,RED: first_blood,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: dragon,BLUE: herald,BLUE: first_tower_mid,RED: first_tower_bot,RED: dragon,BLUE: second_tower_mid,BLUE: first_tower_bot,BLUE: dragon,RED: dragon,RED: baron,RED: first_tower_mid,RED: second_tower_mid,RED: third_tower_mid,RED: inhibitor_mid,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,6,0.83,2.84,2,0.0,4.8,0,0,0,4,0.5,7.33,0,0,0,10,0.2,3.85,0,0,0,1,0.0,8.0,2,0.0,2.57,0,0,0,0
40087,ESPORTSTMNT04_2290447,BLUE: first_blood,BLUE: dragon,BLUE: herald,RED: dragon,RED: first_tower_bot,BLUE: herald,BLUE: first_tower_mid,RED: dragon,RED: first_tower_top,BLUE: baron,RED: dragon,BLUE: first_tower_bot,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: dragon,BLUE: nexus_tower,BLUE: baron,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0.5,3.0,5,0.6,2.53,0,0,0,0,0,0,8,0.5,3.36,1,1.0,17.0,1,1.0,3.4,1
40088,ESPORTSTMNT04_2290449,RED: first_blood,RED: dragon,RED: herald,RED: first_tower_mid,RED: dragon,RED: first_tower_bot,RED: herald,BLUE: dragon,RED: second_tower_mid,RED: first_tower_top,RED: second_tower_bot,RED: third_tower_bot,RED: inhibitor_bot,RED: third_tower_mid,RED: inhibitor_mid,RED: dragon,BLUE: first_tower_top,RED: baron,RED: nexus_tower,RED: second_tower_top,RED: third_tower_top,RED: inhibitor_top,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,2,0.5,9.5,6,0.5,6.92,4,0.5,6.12,7,0.43,6.42,3,0.0,1.94,3,0.67,1.75,2,1.0,2.1,2,0.5,12.5,0,0,0,4,0.5,2.1,0
40592,ESPORTSTMNT05_2760548,RED: first_blood,RED: herald,RED: dragon,RED: herald,RED: first_tower_mid,BLUE: first_tower_bot,RED: second_tower_mid,RED: first_tower_top,RED: dragon,RED: first_tower_bot,RED: second_tower_bot,BLUE: first_tower_mid,RED: baron,BLUE: first_tower_top,RED: dragon,RED: third_tower_bot,RED: second_tower_top,BLUE: dragon,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: third_tower_top,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,0,0,0,7,0.43,2.29,0,0,0,2,0.5,12.5,1,1.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.71,3.22,0
40593,ESPORTSTMNT05_2760552,BLUE: dragon,BLUE: herald,BLUE: first_blood,BLUE: dragon,RED: first_tower_bot,BLUE: first_tower_mid,BLUE: herald,RED: dragon,BLUE: second_tower_mid,BLUE: first_tower_top,BLUE: first_tower_bot,BLUE: dragon,RED: first_tower_top,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: baron,BLUE: second_tower_top,BLUE: third_tower_top,BLUE: inhibitor_top,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,4,0.5,2.08,2,0.0,4.6,0,0,0,0,0,0,0,0,0,7,0.57,1.46,1,0.0,0.67,4,0.75,4.2,1,1.0,6.0,1,1.0,13.0,1
40594,ESPORTSTMNT05_2760557,RED: first_blood,RED: herald,BLUE: dragon,RED: first_tower_top,RED: second_tower_top,RED: dragon,RED: first_tower_bot,BLUE: herald,RED: second_tower_bot,RED: first_tower_mid,BLUE: first_tower_top,RED: dragon,RED: baron,RED: second_tower_mid,RED: third_tower_bot,RED: inhibitor_bot,RED: dragon,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,1.67,8,0.5,4.84,10,0.4,3.52,2,0.5,2.0,0,0,0,1,0.0,9,1,1.0,7.5,1,0.0,17,6,0.67,4.92,0,0,0,0
40595,ESPORTSTMNT05_2760561,BLUE: first_blood,RED: herald,BLUE: dragon,BLUE: first_tower_bot,RED: dragon,BLUE: herald,BLUE: first_tower_top,RED: first_tower_mid,RED: second_tower_mid,RED: baron,BLUE: dragon,RED: first_tower_top,RED: second_tower_top,RED: third_tower_top,RED: first_tower_bot,BLUE: first_tower_mid,RED: dragon,RED: second_tower_bot,BLUE: second_tower_top,RED: baron,RED: third_tower_mid,RED: inhibitor_mid,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0.0,1.5,0,0,0,1,1.0,1.25,6,0.67,2.2,0,0,0,0,0,0,3,0.0,5.4,3,0.0,3.5,2,0.0,1.55,0
40117,ESPORTSTMNT05_2750062,RED: dragon,BLUE: herald,BLUE: dragon,BLUE: first_blood,BLUE: first_tower_bot,RED: herald,RED: dragon,BLUE: first_tower_top,RED: first_tower_bot,RED: first_tower_mid,BLUE: first_tower_mid,RED: first_tower_top,BLUE: dragon,RED: second_tower_top,RED: second_tower_bot,RED: second_tower_mid,RED: dragon,RED: baron,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,4.0,7,0.71,2.52,2,0.0,4.25,0,0,0,1,0.0,7,1,0.0,0.14,0
40118,ESPORTSTMNT05_2750079,BLUE: dragon,BLUE: herald,BLUE: first_tower_bot,RED: first_blood,BLUE: dragon,BLUE: first_tower_top,BLUE: herald,BLUE: dragon,BLUE: first_tower_mid,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_mid,BLUE: dragon,BLUE: second_tower_top,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0.5,7.0,2,0.5,0.83,5,0.0,2.69,4,0.75,6.88,1,1.0,1.25,0,0,0,0,0,0,1
40119,ESPORTSTMNT05_2750090,BLUE: dragon,BLUE: herald,BLUE: dragon,RED: first_blood,BLUE: dragon,RED: first_tower_top,BLUE: first_tower_bot,BLUE: first_tower_mid,BLUE: herald,BLUE: first_tower_top,BLUE: second_tower_top,BLUE: dragon,BLUE: baron,BLUE: second_tower_mid,BLUE: second_tower_bot,BLUE: third_tower_bot,BLUE: inhibitor_bot,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,13.0,7,0.29,21.33,6,0.33,5.77,0,0,0,0,0,0,4,0.5,2.44,0,0,0,0,0,0,0,0,0,0,0,0,1
40120,ESPORTSTMNT05_2750122,RED: first_blood,RED: herald,BLUE: dragon,RED: dragon,RED: first_tower_top,BLUE: first_tower_bot,RED: herald,RED: first_tower_mid,BLUE: first_tower_top,RED: first_tower_bot,RED: dragon,RED: baron,RED: second_tower_mid,RED: second_tower_top,RED: third_tower_top,BLUE: dragon,BLUE: first_tower_mid,BLUE: second_tower_mid,BLUE: baron,RED: third_tower_mid,RED: inhibitor_mid,BLUE: second_tower_bot,RED: dragon,BLUE: third_tower_mid,BLUE: inhibitor_mid,BLUE: nexus_tower,BLUE: nexus_tower,BLUE: nexus,,,,,,,,,,,,,,,,,,5,0.2,2.64,0,0,0,0,0,0,0,0,0,7,0.29,2.33,1,1.0,1.5,1,1.0,11.0,8,0.88,4.68,1,1.0,16,1,1.0,0.8,1
40121,ESPORTSTMNT05_2750131,RED: first_blood,BLUE: herald,RED: dragon,BLUE: dragon,RED: first_tower_mid,BLUE: herald,RED: first_tower_bot,RED: dragon,BLUE: first_tower_bot,BLUE: baron,BLUE: first_tower_mid,RED: first_tower_top,BLUE: second_tower_mid,BLUE: third_tower_mid,BLUE: second_tower_bot,BLUE: dragon,BLUE: first_tower_top,BLUE: second_tower_top,RED: second_tower_bot,RED: baron,RED: second_tower_mid,RED: dragon,RED: third_tower_bot,RED: inhibitor_bot,RED: nexus_tower,RED: nexus_tower,RED: nexus,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8,0.38,4.0,0,0,0,3,0.67,1.87,2,0.5,11,2,1.0,26.0,1,0.0,2.0,3,0.67,11.33,7,0.14,5.0,0
