game_id,event1,event2,event3,event4,event5,first_blood,blue_dragon,blue_tower_bot,blue_others,blue_adc_gp,blue_adc_wr,blue_adc_kda,red_dragon,red_tower_bot,red_others,red_adc_gp,red_adc_wr,red_adc_kda,winner
36566,first_blood,dragon,other,other,other,BLUE,0,0,3,1,0.0,15.0,1,0,0,0,0.0,0.0,BLUE
36567,dragon,first_blood,other,dragon,other,RED,2,0,2,1,1.0,7.0,0,0,0,1,0.0,9.0,BLUE
36568,first_blood,dragon,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,BLUE
36569,dragon,first_blood,other,other,other,BLUE,1,0,2,0,0.0,0.0,0,0,1,0,0.0,0.0,BLUE
36570,first_blood,other,dragon,other,tower_bot,RED,0,1,1,2,1.0,1.8,1,0,1,0,0.0,0.0,RED
36587,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,8,0.25,8.75,1,0,0,1,1.0,15.0,BLUE
36588,dragon,other,first_blood,dragon,other,RED,0,0,2,0,0.0,0.0,2,0,0,2,1.0,19.0,BLUE
36589,first_blood,other,dragon,other,other,BLUE,1,0,0,0,0.0,0.0,0,0,3,1,0.0,4.0,BLUE
36590,first_blood,dragon,other,tower_bot,dragon,BLUE,2,1,1,0,0.0,0.0,0,0,0,0,0.0,0.0,BLUE
36591,first_blood,dragon,other,dragon,tower_bot,RED,1,0,1,1,0.0,0.0,1,1,0,1,0.0,21.0,RED
36592,first_blood,dragon,other,other,tower_bot,BLUE,1,1,2,6,0.5,7.43,0,0,0,1,1.0,0.33,BLUE
36593,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,RED
36594,first_blood,other,dragon,dragon,tower_bot,RED,0,0,0,0,0.0,0.0,2,1,1,1,1.0,4.0,RED
36595,first_blood,dragon,other,dragon,other,BLUE,2,0,2,1,0.0,8.5,0,0,0,5,1.0,3.77,BLUE
36596,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,0,0.0,0.0,2,1,1,1,1.0,10.0,RED
38675,first_blood,dragon,other,other,dragon,RED,0,0,2,3,0.67,3.83,2,0,0,4,0.5,2.88,BLUE
38676,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,0,0.0,0.0,2,1,0,0,0.0,0.0,BLUE
38677,first_blood,dragon,other,dragon,other,BLUE,1,0,1,2,1.0,12.0,1,0,1,4,1.0,4.0,BLUE
38678,first_blood,dragon,other,dragon,other,BLUE,1,0,1,0,0.0,0.0,1,0,1,5,0.4,5.0,BLUE
38679,dragon,other,first_blood,dragon,other,RED,2,0,0,0,0.0,0.0,0,0,2,3,0.33,8.5,RED
38680,first_blood,other,dragon,other,other,BLUE,0,0,0,4,1.0,4.0,1,0,3,0,0.0,0.0,RED
38681,first_blood,dragon,other,tower_bot,dragon,RED,0,0,0,0,0.0,0.0,2,1,1,1,1.0,11.0,RED
37146,first_blood,dragon,other,other,other,RED,1,0,1,2,0.5,9.0,0,0,2,9,0.33,10.19,RED
37147,first_blood,other,dragon,tower_bot,other,BLUE,1,0,0,0,0.0,0.0,0,1,2,2,0.5,3.5,BLUE
37148,first_blood,dragon,other,other,dragon,BLUE,1,0,0,4,0.75,8.33,1,0,2,0,0.0,0.0,RED
37149,dragon,first_blood,other,dragon,tower_bot,RED,1,0,1,0,0.0,0.0,1,1,0,7,0.57,2.68,BLUE
37150,first_blood,other,dragon,other,other,BLUE,1,0,0,0,0.0,0.0,0,0,3,0,0.0,0.0,RED
37151,first_blood,dragon,other,other,tower_bot,RED,0,0,0,0,0.0,0.0,1,1,2,4,0.75,8.33,RED
37152,first_blood,dragon,other,dragon,other,BLUE,2,0,1,2,0.5,5.67,0,0,1,3,0.33,1.45,RED
37153,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,4,0.75,3.75,BLUE
37154,first_blood,dragon,other,other,other,RED,1,0,1,1,1.0,23.0,0,0,2,0,0.0,0.0,RED
37155,first_blood,dragon,other,dragon,other,BLUE,1,0,2,2,1.0,5.4,1,0,0,2,0.5,5.0,BLUE
38683,first_blood,dragon,other,other,dragon,RED,0,0,2,3,0.33,11.25,2,0,0,7,0.71,4.16,RED
38684,first_blood,other,tower_bot,dragon,other,RED,0,1,2,4,0.5,2.88,1,0,0,1,0.0,1.0,RED
37207,first_blood,other,other,other,dragon,RED,0,0,3,0,0.0,0.0,1,0,0,2,1.0,3.33,BLUE
37208,first_blood,other,dragon,tower_bot,dragon,RED,1,0,1,1,0.0,2.0,1,1,0,1,0.0,1.17,RED
37209,first_blood,dragon,dragon,other,other,RED,0,0,1,0,0.0,0.0,2,0,1,3,0.67,10.0,RED
37210,first_blood,dragon,other,other,dragon,RED,1,0,0,1,1.0,9.0,1,0,2,0,0.0,0.0,BLUE
37211,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,0,0.0,0.0,0,0,0,1,1.0,1.67,BLUE
37212,first_blood,dragon,other,dragon,other,RED,2,0,1,1,1.0,4.17,0,0,1,2,1.0,4.0,RED
37213,first_blood,dragon,other,dragon,other,RED,2,0,0,1,1.0,1.67,0,0,2,1,1.0,2.6,BLUE
37214,first_blood,dragon,other,tower_bot,dragon,BLUE,2,0,0,0,0.0,0.0,0,1,1,0,0.0,0.0,RED
37215,dragon,other,first_blood,dragon,tower_bot,BLUE,0,0,1,3,0.67,5.89,2,1,0,0,0.0,0.0,RED
37216,first_blood,other,dragon,tower_bot,tower_bot,RED,1,0,0,1,1.0,2.33,0,2,1,1,1.0,12.5,RED
38285,first_blood,dragon,other,dragon,tower_bot,BLUE,2,0,0,1,1.0,6.0,0,1,1,0,0.0,0.0,BLUE
38286,first_blood,dragon,other,dragon,other,RED,2,0,1,0,0.0,0.0,0,0,1,2,0.5,9.67,RED
38287,first_blood,dragon,other,tower_bot,other,RED,0,0,2,3,0.0,52.0,1,1,0,5,0.6,5.36,RED
38288,first_blood,dragon,other,dragon,tower_bot,BLUE,0,1,0,0,0.0,0.0,2,0,1,3,0.0,3.14,BLUE
38289,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,1,2,1.0,6.67,1,1,0,5,0.4,2.82,BLUE
38290,first_blood,other,other,dragon,tower_bot,RED,1,1,0,2,0.5,3.67,0,0,2,0,0.0,0.0,BLUE
38291,first_blood,other,dragon,tower_bot,dragon,BLUE,0,1,1,2,0.5,13.5,2,0,0,3,0.33,4.12,RED
38292,first_blood,dragon,other,other,tower_bot,BLUE,0,0,0,0,0.0,0.0,1,1,2,0,0.0,0.0,RED
38293,first_blood,other,dragon,tower_bot,other,RED,1,0,1,0,0.0,0.0,0,1,1,0,0.0,0.0,BLUE
38294,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,3,0.33,8.0,0,0,0,9,0.67,4.0,BLUE
37937,first_blood,other,other,dragon,other,BLUE,0,0,2,1,0.0,0.75,1,0,1,3,0.67,1.4,BLUE
38353,dragon,first_blood,other,other,dragon,BLUE,1,0,0,5,0.8,7.5,1,0,2,1,0.0,8.0,RED
38354,first_blood,other,dragon,tower_bot,dragon,BLUE,1,1,1,5,0.8,2.93,1,0,0,0,0.0,0.0,BLUE
38355,first_blood,other,dragon,tower_bot,other,RED,1,1,1,3,0.67,5.57,0,0,1,2,0.5,7.0,BLUE
38356,first_blood,other,dragon,other,tower_bot,BLUE,0,1,2,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
38357,first_blood,other,dragon,other,other,RED,1,0,1,5,0.4,4.09,0,0,2,0,0.0,0.0,BLUE
38358,first_blood,other,dragon,other,dragon,BLUE,1,0,2,3,0.67,6.83,1,0,0,5,0.8,2.93,RED
38359,first_blood,dragon,other,dragon,other,BLUE,1,0,2,1,0.0,8.0,1,0,0,3,0.67,5.57,BLUE
36312,dragon,other,first_blood,dragon,tower_bot,BLUE,1,0,1,0,0.0,0.0,1,1,0,0,0.0,0.0,RED
36313,first_blood,dragon,other,other,dragon,RED,1,0,2,2,1.0,0.45,1,0,0,3,0.33,8.8,RED
36314,first_blood,dragon,other,dragon,other,RED,2,0,2,1,1.0,3.5,0,0,0,1,1.0,0.5,BLUE
36315,first_blood,other,dragon,tower_bot,other,RED,0,0,0,5,0.6,6.86,1,1,2,7,0.29,8.12,RED
36316,dragon,other,first_blood,dragon,tower_bot,BLUE,1,1,1,0,0.0,0.0,1,0,0,7,0.57,3.88,BLUE
38360,first_blood,other,dragon,other,other,BLUE,1,0,2,4,0.5,5.6,0,0,1,0,0.0,0.0,RED
38361,first_blood,other,dragon,tower_bot,dragon,RED,0,0,1,1,0.0,1.25,2,1,0,3,1.0,4.0,BLUE
38362,dragon,first_blood,other,dragon,tower_bot,RED,0,0,1,3,0.33,1.8,2,1,0,2,1.0,2.25,RED
37549,first_blood,other,dragon,dragon,other,RED,0,0,2,0,0.0,0.0,2,0,0,1,0.0,1.17,BLUE
37550,first_blood,other,dragon,other,tower_bot,BLUE,1,1,2,0,0.0,0.0,0,0,0,6,1.0,3.06,BLUE
38467,other,dragon,first_blood,dragon,tower_bot,RED,1,1,1,4,0.75,18.33,1,0,0,1,0.0,0.67,RED
38468,dragon,first_blood,other,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,1,0.0,1.33,BLUE
38469,first_blood,other,other,dragon,tower_bot,RED,0,1,2,1,1.0,8.5,1,0,0,5,0.4,13.4,BLUE
36375,first_blood,dragon,other,tower_bot,dragon,RED,0,1,1,0,0.0,0.0,2,0,0,2,1.0,1.11,RED
36376,first_blood,dragon,other,other,dragon,BLUE,0,0,0,5,0.2,4.8,2,0,2,13,0.69,4.08,RED
36377,first_blood,dragon,other,dragon,other,BLUE,0,0,1,1,0.0,1.5,2,0,1,0,0.0,0.0,RED
36378,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,1,0.0,1.5,2,1,1,5,0.4,6.7,RED
36379,first_blood,other,dragon,other,dragon,BLUE,1,0,1,18,0.67,5.6,1,0,1,0,0.0,0.0,BLUE
36380,first_blood,dragon,other,dragon,other,BLUE,1,0,0,14,0.64,5.18,1,0,2,5,0.4,20.25,BLUE
36381,first_blood,other,dragon,other,other,BLUE,1,0,0,1,1.0,2.33,0,0,3,1,1.0,17.0,RED
36382,first_blood,dragon,other,dragon,other,RED,1,0,0,1,0.0,0.67,1,0,2,1,1.0,17.0,RED
36383,first_blood,dragon,other,dragon,other,RED,1,0,0,1,0.0,1.5,1,0,2,14,0.64,5.18,RED
36384,first_blood,dragon,other,tower_bot,dragon,RED,0,0,1,1,0.0,1.5,2,1,0,14,0.64,5.18,RED
38951,first_blood,dragon,other,other,dragon,BLUE,1,0,0,3,0.0,8.0,1,0,2,0,0.0,0.0,BLUE
38952,first_blood,dragon,other,other,dragon,BLUE,0,0,2,0,0.0,0.0,2,0,0,12,0.5,11.15,BLUE
38953,first_blood,dragon,other,dragon,other,BLUE,1,0,1,1,1.0,10.0,1,0,1,1,0.0,0.5,BLUE
38954,dragon,first_blood,other,dragon,tower_bot,RED,1,1,1,1,0.0,4.0,1,0,0,0,0.0,0.0,RED
38955,first_blood,dragon,other,dragon,other,RED,0,0,1,1,1.0,8.0,2,0,1,7,0.57,9.33,RED
38956,dragon,first_blood,other,dragon,tower_bot,RED,1,0,1,1,1.0,0.4,1,1,0,3,0.67,6.0,BLUE
38957,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,5,0.6,12.0,2,1,1,1,1.0,1.33,RED
38958,dragon,other,first_blood,dragon,other,BLUE,0,0,2,0,0.0,0.0,2,0,0,2,0.5,1.0,BLUE
38959,dragon,other,first_blood,dragon,other,RED,2,0,0,0,0.0,0.0,0,0,2,1,1.0,1.5,BLUE
38960,first_blood,dragon,other,dragon,other,RED,0,0,1,2,0.5,2.75,2,0,1,3,0.33,2.14,RED
38961,first_blood,dragon,other,other,other,BLUE,0,0,0,3,0.67,1.0,1,0,3,0,0.0,0.0,RED
38962,dragon,first_blood,other,dragon,other,RED,0,0,0,6,0.17,4.92,2,0,2,2,0.5,4.75,RED
38963,first_blood,other,other,other,dragon,BLUE,1,0,3,6,0.67,12.83,0,0,0,0,0.0,0.0,BLUE
38964,first_blood,dragon,other,other,dragon,BLUE,2,0,0,1,1.0,11.5,0,0,2,0,0.0,0.0,BLUE
38965,first_blood,dragon,other,tower_bot,dragon,RED,0,0,0,2,0.5,4.0,2,1,1,0,0.0,0.0,RED
38454,dragon,first_blood,other,dragon,tower_bot,RED,0,0,1,5,0.2,4.25,2,1,0,0,0.0,0.0,RED
38455,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,3,0.67,37.0,1,0,0,0,0.0,0.0,BLUE
38456,first_blood,dragon,other,dragon,tower_bot,BLUE,0,1,1,4,0.5,14.67,2,0,0,20,0.45,4.17,BLUE
38457,first_blood,dragon,other,dragon,other,RED,1,0,2,0,0.0,0.0,1,0,0,7,0.57,4.92,BLUE
38458,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,11,0.45,10.75,2,1,0,5,0.2,4.0,BLUE
38459,first_blood,dragon,other,other,tower_bot,RED,0,0,2,0,0.0,0.0,1,1,0,3,0.67,7.33,BLUE
38460,first_blood,dragon,other,other,tower_bot,BLUE,0,0,2,0,0.0,0.0,1,1,0,4,0.5,12.75,RED
36413,first_blood,other,dragon,dragon,other,RED,0,0,2,1,1.0,8.0,2,0,0,1,0.0,1.0,RED
36414,first_blood,other,dragon,other,tower_bot,RED,1,1,2,4,0.75,1.11,0,0,0,1,1.0,8.0,BLUE
38174,dragon,first_blood,other,other,dragon,RED,1,0,2,18,0.44,4.16,1,0,0,1,1.0,1.75,BLUE
36416,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,3,0.0,4.62,1,0,0,4,0.5,2.9,BLUE
36417,first_blood,dragon,other,dragon,other,BLUE,0,0,1,0,0.0,0.0,2,0,1,3,0.33,4.5,RED
38461,first_blood,dragon,other,dragon,tower_bot,RED,1,0,0,0,0.0,0.0,1,1,1,1,0.0,7.5,RED
36419,first_blood,other,dragon,other,other,RED,1,0,2,0,0.0,0.0,0,0,1,4,0.5,2.38,BLUE
36420,first_blood,dragon,other,dragon,other,RED,0,0,1,4,0.25,6.43,2,0,1,3,0.33,10.0,RED
38175,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,0,0.0,0.0,2,1,1,3,0.0,1.88,RED
36422,first_blood,other,dragon,other,other,BLUE,0,0,2,4,0.5,10.8,1,0,1,3,0.33,24.0,BLUE
36423,first_blood,other,dragon,tower_bot,tower_bot,BLUE,0,2,1,3,0.33,24.0,1,0,0,14,0.57,6.39,BLUE
36424,first_blood,other,tower_bot,dragon,other,BLUE,0,1,2,1,1.0,5.67,1,0,0,6,0.67,4.0,BLUE
35913,first_blood,other,dragon,dragon,other,BLUE,1,0,2,4,0.75,1.11,1,0,0,2,0.5,16.0,RED
35914,first_blood,dragon,other,other,dragon,BLUE,0,0,2,8,0.62,3.82,2,0,0,2,0.5,14.0,BLUE
35915,dragon,first_blood,other,tower_bot,dragon,RED,0,0,0,0,0.0,0.0,2,1,1,0,0.0,0.0,RED
35916,first_blood,dragon,other,dragon,tower_bot,BLUE,1,0,0,4,0.5,2.38,1,1,1,6,0.17,2.38,BLUE
35917,first_blood,dragon,other,other,dragon,BLUE,1,0,2,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
38176,first_blood,dragon,other,other,dragon,RED,0,0,2,0,0.0,0.0,2,0,0,1,1.0,1.5,RED
35987,first_blood,other,dragon,tower_bot,dragon,BLUE,1,1,1,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
35988,first_blood,other,dragon,tower_bot,other,RED,1,0,0,0,0.0,0.0,0,1,2,9,0.67,1.91,RED
35989,first_blood,dragon,other,other,dragon,RED,0,0,2,5,0.4,2.85,2,0,0,2,0.5,33.0,RED
35990,dragon,other,first_blood,dragon,tower_bot,RED,0,0,1,5,0.4,2.85,2,1,0,2,0.5,33.0,RED
35991,first_blood,other,other,dragon,tower_bot,RED,1,0,0,0,0.0,0.0,0,1,2,12,0.58,5.36,BLUE
35992,first_blood,dragon,other,tower_bot,dragon,BLUE,2,1,1,17,0.65,5.23,0,0,0,0,0.0,0.0,BLUE
35993,first_blood,other,dragon,other,tower_bot,RED,1,1,1,0,0.0,0.0,0,0,1,4,0.5,6.75,RED
35994,first_blood,other,dragon,other,tower_bot,RED,1,1,2,0,0.0,0.0,0,0,0,1,0.0,1.0,RED
35995,first_blood,dragon,other,other,dragon,RED,1,0,0,0,0.0,0.0,1,0,2,0,0.0,0.0,RED
35996,dragon,first_blood,other,dragon,tower_bot,RED,0,0,0,4,0.75,3.0,2,1,1,0,0.0,0.0,RED
35997,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,12,0.58,5.36,1,0,0,0,0.0,0.0,BLUE
36510,other,dragon,first_blood,other,dragon,BLUE,1,0,2,0,0.0,0.0,1,0,0,6,0.67,2.17,RED
36511,dragon,first_blood,other,dragon,tower_bot,RED,1,0,0,4,0.25,4.12,1,1,1,6,0.67,2.17,BLUE
36512,first_blood,other,dragon,other,tower_bot,RED,1,1,0,1,0.0,5.5,0,0,2,3,0.33,5.0,RED
35998,first_blood,other,dragon,other,other,BLUE,0,0,1,13,0.77,4.36,1,0,2,12,0.58,5.36,RED
35999,first_blood,other,dragon,tower_bot,dragon,BLUE,1,0,0,0,0.0,0.0,1,1,1,2,0.5,1.5,BLUE
36000,dragon,first_blood,other,dragon,other,BLUE,0,0,2,6,1.0,8.75,2,0,0,2,0.5,3.0,RED
36001,dragon,other,first_blood,dragon,other,RED,0,0,0,1,0.0,17.0,2,0,2,5,0.4,4.75,RED
36002,dragon,first_blood,other,other,tower_bot,BLUE,0,0,2,4,0.25,23.0,1,1,0,2,0.5,7.5,BLUE
36513,first_blood,other,dragon,other,tower_bot,RED,0,0,0,1,0.0,9.0,1,1,2,3,0.33,5.0,RED
36515,first_blood,other,other,dragon,tower_bot,BLUE,1,1,2,4,0.25,10.2,0,0,0,3,0.67,5.17,BLUE
36516,first_blood,dragon,other,dragon,other,BLUE,1,0,0,2,1.0,7.5,1,0,2,4,0.75,2.71,RED
36517,first_blood,dragon,other,other,dragon,BLUE,1,0,0,0,0.0,0.0,1,0,2,4,0.25,10.2,RED
37056,first_blood,dragon,other,dragon,tower_bot,RED,0,0,0,0,0.0,0.0,2,1,1,1,0.0,1.5,RED
37057,first_blood,dragon,other,tower_bot,other,BLUE,1,1,1,4,0.75,2.42,0,0,1,3,1.0,1.91,BLUE
37062,first_blood,other,dragon,dragon,other,BLUE,1,0,2,1,1.0,3.67,1,0,0,7,0.14,4.4,RED
37063,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,0,3,0.67,2.57,0,0,1,4,0.5,3.08,BLUE
37074,first_blood,other,other,dragon,tower_bot,BLUE,0,0,2,0,0.0,0.0,1,1,0,2,0.5,21.0,RED
37075,first_blood,dragon,other,tower_bot,dragon,RED,1,1,1,1,1.0,1.67,1,0,0,0,0.0,0.0,RED
37076,dragon,first_blood,other,dragon,tower_bot,RED,0,0,0,2,1.0,27.0,2,1,1,7,0.57,16.83,RED
37078,first_blood,dragon,other,dragon,other,BLUE,1,0,2,3,0.67,11.67,1,0,0,1,0.0,1.0,RED
37080,dragon,first_blood,dragon,tower_bot,other,BLUE,2,0,0,2,0.5,2.0,0,1,1,1,0.0,5.0,RED
37081,dragon,other,dragon,first_blood,other,RED,1,0,0,0,0.0,0.0,1,0,2,4,0.75,11.0,RED
36098,first_blood,dragon,other,dragon,tower_bot,RED,2,0,0,2,0.5,6.67,0,1,1,0,0.0,0.0,RED
38172,first_blood,other,dragon,tower_bot,other,RED,1,0,1,1,0.0,8.0,0,1,1,3,0.67,11.0,RED
38173,first_blood,other,other,dragon,other,RED,0,0,3,3,0.33,2.1,1,0,0,1,1.0,8.0,BLUE
37662,dragon,other,dragon,first_blood,tower_bot,BLUE,0,0,1,2,1.0,2.0,2,1,0,3,0.33,1.56,RED
37663,first_blood,dragon,other,dragon,other,RED,2,0,2,2,0.0,2.14,0,0,0,0,0.0,0.0,RED
37664,dragon,other,first_blood,other,dragon,BLUE,0,0,2,0,0.0,0.0,2,0,0,0,0.0,0.0,RED
37665,first_blood,dragon,other,tower_bot,other,BLUE,1,0,2,3,0.33,16.5,0,1,0,9,0.44,17.0,BLUE
37666,first_blood,dragon,other,dragon,other,RED,1,0,0,17,0.47,4.09,1,0,2,3,0.67,42.0,RED
37667,first_blood,other,other,dragon,tower_bot,RED,0,0,2,0,0.0,0.0,1,1,0,0,0.0,0.0,BLUE
37668,first_blood,dragon,other,dragon,tower_bot,RED,1,1,1,2,0.5,13.0,1,0,0,1,1.0,3.0,BLUE
37669,first_blood,dragon,other,other,dragon,BLUE,2,0,2,1,1.0,14.0,0,0,0,0,0.0,0.0,BLUE
37670,first_blood,other,dragon,tower_bot,other,BLUE,1,1,2,5,0.2,3.8,0,0,0,1,1.0,2.0,BLUE
37671,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,0,0,0.0,0.0,0,0,1,0,0.0,0.0,BLUE
37672,first_blood,dragon,other,dragon,other,RED,1,0,1,6,0.67,6.0,1,0,1,2,1.0,24.0,RED
37673,dragon,other,other,tower_bot,dragon,no first blood,1,0,2,10,0.5,13.78,1,1,0,2,1.0,2.0,RED
38177,dragon,first_blood,other,dragon,other,RED,1,0,1,3,0.0,2.09,1,0,1,4,0.0,4.12,BLUE
38178,first_blood,other,other,tower_bot,other,RED,0,0,1,4,0.25,6.38,0,1,2,4,0.5,11.25,RED
38179,first_blood,dragon,other,other,dragon,RED,1,0,2,6,0.5,4.18,1,0,0,2,1.0,1.71,BLUE
38180,first_blood,other,dragon,other,other,BLUE,0,0,3,1,0.0,0.33,1,0,0,3,1.0,2.75,BLUE
38181,first_blood,dragon,other,dragon,tower_bot,RED,1,1,0,19,0.47,4.31,1,0,1,2,1.0,3.0,RED
38182,first_blood,dragon,other,dragon,tower_bot,BLUE,0,0,1,0,0.0,0.0,2,1,0,0,0.0,0.0,RED
38183,first_blood,other,dragon,other,other,BLUE,0,0,3,4,0.25,12.25,1,0,0,4,0.25,3.0,RED
36753,dragon,first_blood,other,dragon,tower_bot,RED,0,0,1,3,1.0,5.17,2,1,0,3,0.67,1.36,RED
36754,first_blood,other,dragon,other,dragon,BLUE,1,0,0,3,1.0,5.17,1,0,2,3,0.67,1.36,RED
36755,first_blood,dragon,other,other,tower_bot,RED,0,1,0,5,0.4,4.56,1,0,2,4,0.75,2.71,BLUE
37325,first_blood,other,dragon,other,tower_bot,BLUE,0,0,1,0,0.0,0.0,1,1,1,4,0.5,11.0,BLUE
37326,dragon,other,other,dragon,other,no first blood,1,0,3,1,0.0,12.0,1,0,0,0,0.0,0.0,BLUE
37327,first_blood,dragon,other,dragon,tower_bot,RED,0,1,1,0,0.0,0.0,2,0,0,0,0.0,0.0,BLUE
37328,first_blood,dragon,other,other,tower_bot,RED,0,0,1,0,0.0,0.0,1,1,1,0,0.0,0.0,BLUE
37329,first_blood,dragon,other,tower_bot,dragon,RED,0,0,1,8,0.5,19.0,2,1,0,1,0.0,1.0,RED
37330,dragon,other,first_blood,dragon,other,RED,0,0,1,0,0.0,0.0,2,0,1,0,0.0,0.0,RED
37331,first_blood,other,dragon,tower_bot,dragon,BLUE,1,0,0,2,0.0,7.25,1,1,1,5,0.6,9.0,BLUE
37332,first_blood,other,other,dragon,other,RED,1,0,0,1,0.0,0.6,0,0,3,1,1.0,6.0,RED
37333,other,first_blood,dragon,dragon,other,RED,1,0,2,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
37334,first_blood,dragon,other,dragon,tower_bot,BLUE,1,1,1,0,0.0,0.0,1,0,0,1,1.0,4.0,BLUE
37335,first_blood,dragon,other,other,tower_bot,RED,1,1,1,2,0.5,26.0,0,0,1,2,0.0,3.4,BLUE
37336,dragon,first_blood,other,tower_bot,dragon,RED,1,1,1,16,0.5,4.47,1,0,0,3,0.33,5.43,RED
38966,first_blood,dragon,other,tower_bot,dragon,RED,2,1,0,2,0.0,2.6,0,0,1,1,1.0,12.0,BLUE
38967,dragon,other,dragon,first_blood,tower_bot,RED,1,0,0,8,0.5,7.75,1,1,1,1,1.0,0.5,BLUE
38968,first_blood,dragon,other,dragon,other,RED,0,0,0,1,1.0,1.25,2,0,2,0,0.0,0.0,RED
38969,first_blood,other,other,dragon,tower_bot,RED,0,0,0,1,0.0,17.0,1,1,2,7,0.71,11.0,RED
38970,first_blood,other,dragon,tower_bot,other,BLUE,1,0,1,2,1.0,13.0,0,1,1,6,0.17,4.62,RED
38462,first_blood,other,dragon,tower_bot,other,RED,1,1,0,4,0.75,4.8,0,0,2,1,0.0,0.67,BLUE
38971,first_blood,other,dragon,tower_bot,other,RED,0,0,0,4,0.75,3.14,1,1,2,9,0.56,7.0,RED
38463,dragon,first_blood,other,dragon,tower_bot,RED,1,1,0,21,0.48,3.94,1,0,1,5,0.2,3.69,RED
38972,first_blood,other,dragon,tower_bot,tower_bot,BLUE,1,2,0,1,0.0,9.0,0,0,1,6,0.67,5.0,BLUE
38464,first_blood,other,dragon,tower_bot,other,BLUE,1,1,1,5,0.4,13.4,0,0,1,2,1.0,1.33,BLUE
38973,first_blood,dragon,other,tower_bot,other,RED,0,0,2,0,0.0,0.0,1,1,0,1,0.0,19.0,RED
38465,first_blood,other,dragon,other,tower_bot,BLUE,1,1,2,5,0.6,15.25,0,0,0,0,0.0,0.0,BLUE
38466,dragon,first_blood,other,dragon,tower_bot,RED,0,0,0,4,0.75,4.8,2,1,1,2,0.0,5.6,RED
38974,dragon,other,first_blood,dragon,tower_bot,BLUE,2,0,0,2,1.0,15.0,0,1,1,2,0.5,1.33,BLUE
39936,first_blood,other,dragon,tower_bot,other,BLUE,0,1,2,1,1.0,7.0,1,0,0,1,0.0,14.0,BLUE
39937,first_blood,dragon,other,dragon,other,BLUE,0,0,1,1,0.0,9.0,2,0,1,0,0.0,0.0,BLUE
39939,dragon,first_blood,other,other,dragon,RED,2,0,0,2,0.5,5.67,0,0,2,0,0.0,0.0,RED
39940,first_blood,dragon,other,tower_bot,tower_bot,RED,0,0,0,1,0.0,0.0,1,2,1,3,0.33,2.62,RED
39941,first_blood,other,dragon,dragon,other,BLUE,0,0,1,5,0.2,6.12,2,0,1,2,1.0,3.33,RED
39942,first_blood,dragon,other,dragon,tower_bot,BLUE,2,1,1,2,0.5,2.75,0,0,0,5,0.2,6.12,BLUE
39943,first_blood,dragon,other,other,other,RED,0,0,3,0,0.0,0.0,1,0,0,3,0.0,14.0,BLUE
39944,first_blood,other,dragon,tower_bot,dragon,RED,0,1,1,0,0.0,0.0,2,0,0,0,0.0,0.0,RED
39945,first_blood,other,tower_bot,other,other,RED,0,0,0,0,0.0,0.0,0,1,3,0,0.0,0.0,RED
39946,first_blood,dragon,other,other,dragon,RED,1,0,0,0,0.0,0.0,1,0,2,2,0.5,5.0,RED
39947,first_blood,other,dragon,tower_bot,tower_bot,BLUE,0,2,1,0,0.0,0.0,1,0,0,0,0.0,0.0,BLUE
39948,first_blood,other,dragon,other,tower_bot,RED,0,1,2,0,0.0,0.0,1,0,0,1,0.0,2.0,BLUE
39949,first_blood,dragon,other,tower_bot,other,RED,0,0,0,0,0.0,0.0,1,1,2,2,0.5,1.83,RED
39950,first_blood,dragon,other,tower_bot,dragon,BLUE,1,1,1,0,0.0,0.0,1,0,0,0,0.0,0.0,RED
39951,first_blood,other,dragon,tower_bot,tower_bot,RED,0,0,0,3,0.33,3.33,1,2,1,4,0.5,7.57,RED
39952,first_blood,other,dragon,tower_bot,other,BLUE,1,1,2,10,0.7,5.22,0,0,0,4,0.25,3.92,BLUE
